,datetime,temp,humid,precip,precip_form,windspd
5052,2021-07-30-12, 26.799999 , 86.000000 , 0.000000 ,0.0, 0.500000 
5053,2021-07-30-13, 26.299999 , 89.000000 , 0.000000 ,0.0, 0.700000 
5054,2021-07-30-14, 25.700001 , 90.000000 , 0.000000 ,0.0, 0.300000 
5055,2021-07-30-15, 25.299999 , 91.000000 , 0.000000 ,0.0, 0.100000 
5056,2021-07-30-16, 25.000000 , 93.000000 , 0.000000 ,0.0, 0.100000 
5057,2021-07-30-17, 25.000000 , 93.000000 , 0.000000 ,0.0, 0.700000 
5058,2021-07-30-18, 24.799999 , 94.000000 , 0.000000 ,0.0, 0.500000 
5059,2021-07-30-19, 25.200001 , 94.000000 , 0.000000 ,0.0, 0.200000 
5060,2021-07-30-20, 25.299999 , 94.000000 , 0.000000 ,1.0, 0.500000 
5061,2021-07-30-21, 24.900000 , 98.000000 , 6.900000 ,0.0, 1.100000 
5062,2021-07-30-22, 26.500000 , 93.000000 , 0.000000 ,0.0, 0.500000 
5063,2021-07-30-23, 27.100000 , 90.000000 , 0.000000 ,0.0, 1.000000 
5064,2021-07-31-00, 28.100000 , 87.000000 , 0.000000 ,0.0, 1.500000 
5065,2021-07-31-01, 29.900000 , 76.000000 , 0.000000 ,0.0, 0.800000 
5066,2021-07-31-02, 31.500000 , 68.000000 , 0.000000 ,0.0, 0.900000 
5067,2021-07-31-03, 32.599998 , 61.000000 , 0.000000 ,0.0, 1.900000 
5068,2021-07-31-04, 33.700001 , 57.000000 , 0.000000 ,0.0, 0.900000 
5069,2021-07-31-05, 34.500000 , 51.000000 , 0.000000 ,0.0, 2.100000 
5070,2021-07-31-06, 34.400002 , 48.000000 , 0.000000 ,0.0, 2.500000 
5071,2021-07-31-07, 34.500000 , 51.000000 , 0.000000 ,0.0, 2.400000 
5072,2021-07-31-08, 33.299999 , 57.000000 , 0.000000 ,0.0, 2.300000 
5073,2021-07-31-09, 31.100000 , 72.000000 , 0.000000 ,0.0, 0.900000 
5074,2021-07-31-10, 28.799999 , 79.000000 , 0.000000 ,0.0, 0.600000 
5075,2021-07-31-11, 27.500000 , 86.000000 , 0.000000 ,0.0, 0.200000 
5076,2021-07-31-12, 26.600000 , 91.000000 , 0.000000 ,0.0, 0.300000 
5077,2021-07-31-13, 26.100000 , 92.000000 , 0.000000 ,0.0, 0.800000 
5078,2021-07-31-14, 25.900000 , 93.000000 , 0.000000 ,0.0, 0.300000 
5079,2021-07-31-15, 25.799999 , 93.000000 , 0.000000 ,0.0, 0.200000 
5080,2021-07-31-16, 25.299999 , 95.000000 , 0.000000 ,0.0, 0.700000 
5081,2021-07-31-17, 25.700001 , 94.000000 , 0.000000 ,0.0, 0.500000 
5082,2021-07-31-18, 25.200001 , 95.000000 , 0.000000 ,0.0, 0.500000 
5083,2021-07-31-19, 24.799999 , 96.000000 , 0.000000 ,0.0, 0.400000 
5084,2021-07-31-20, 24.799999 , 96.000000 , 0.000000 ,0.0, 0.200000 
5085,2021-07-31-21, 25.700001 , 93.000000 , 0.000000 ,0.0, 0.300000 
5086,2021-07-31-22, 27.200001 , 88.000000 , 0.000000 ,0.0, 0.400000 
5087,2021-07-31-23, 27.799999 , 86.000000 , 0.000000 ,0.0, 0.800000 
5088,2021-08-01-00, 29.100000 , 78.000000 , 0.000000 ,0.0, 0.900000 
5089,2021-08-01-01, 30.400000 , 74.000000 , 0.000000 ,0.0, 1.500000 
5090,2021-08-01-02, 30.700001 , 71.000000 , 0.000000 ,0.0, 1.400000 
5091,2021-08-01-03, 31.299999 , 69.000000 , 0.000000 ,0.0, 1.500000 
5092,2021-08-01-04, 31.299999 , 69.000000 , 0.000000 ,0.0, 2.100000 
5093,2021-08-01-05, 33.099998 , 64.000000 , 0.000000 ,0.0, 1.400000 
5094,2021-08-01-06, 30.200001 , 69.000000 , 0.000000 ,0.0, 3.300000 
5095,2021-08-01-07, 28.900000 , 77.000000 , 0.000000 ,0.0, 1.900000 
5096,2021-08-01-08, 25.200001 , 96.000000 , 25.400000 ,1.0, 1.200000 
5097,2021-08-01-09, 25.100000 , 97.000000 , 1.000000 ,1.0, 0.600000 
5098,2021-08-01-10, 24.600000 , 96.000000 , 2.500000 ,1.0, 0.900000 
5099,2021-08-01-11, 24.500000 , 97.000000 , 2.300000 ,1.0, 0.700000 
5100,2021-08-01-12, 24.400000 , 97.000000 , 0.000000 ,0.0, 0.600000 
5101,2021-08-01-13, 24.200001 , 97.000000 , 0.000000 ,0.0, 0.200000 
5102,2021-08-01-14, 24.200001 , 98.000000 , 0.000000 ,0.0, 0.200000 
5103,2021-08-01-15, 24.100000 , 98.000000 , 0.000000 ,0.0, 0.700000 
5104,2021-08-01-16, 24.299999 , 98.000000 , 0.000000 ,0.0, 0.300000 
5105,2021-08-01-17, 24.200001 , 97.000000 , 0.000000 ,0.0, 0.300000 
5106,2021-08-01-18, 24.200001 , 98.000000 , 0.000000 ,0.0, 0.200000 
5107,2021-08-01-19, 24.200001 , 98.000000 , 0.000000 ,0.0, 0.000000 
5108,2021-08-01-20, 24.200001 , 98.000000 , 0.000000 ,0.0, 0.700000 
5109,2021-08-01-21, 24.799999 , 96.000000 , 0.000000 ,0.0, 0.300000 
5110,2021-08-01-22, 25.700001 , 94.000000 , 0.000000 ,0.0, 0.200000 
5111,2021-08-01-23, 26.299999 , 91.000000 , 0.000000 ,0.0, 0.500000 
5112,2021-08-02-00, 26.799999 , 89.000000 , 0.000000 ,0.0, 0.700000 
5113,2021-08-02-01, 27.400000 , 86.000000 , 0.000000 ,0.0, 1.100000 
5114,2021-08-02-02, 25.799999 , 95.000000 , 1.800000 ,1.0, 1.600000 
5115,2021-08-02-03, 27.299999 , 86.000000 , 0.000000 ,0.0, 1.300000 
5116,2021-08-02-04, 28.400000 , 75.000000 , 0.000000 ,0.0, 1.800000 
5117,2021-08-02-05, 27.900000 , 77.000000 , 0.000000 ,0.0, 2.400000 
5118,2021-08-02-06, 29.100000 , 73.000000 , 0.000000 ,0.0, 0.900000 
5119,2021-08-02-07, 28.900000 , 72.000000 , 0.000000 ,0.0, 2.100000 
5120,2021-08-02-08, 28.000000 , 82.000000 , 0.000000 ,0.0, 0.500000 
5121,2021-08-02-09, 26.700001 , 89.000000 , 0.000000 ,0.0, 0.800000 
5122,2021-08-02-10, 26.000000 , 92.000000 , 0.000000 ,0.0, 0.300000 
5123,2021-08-02-11, 25.200001 , 94.000000 , 0.000000 ,0.0, 0.300000 
5124,2021-08-02-12, 25.000000 , 94.000000 , 0.000000 ,0.0, 0.700000 
5125,2021-08-02-13, 24.700001 , 96.000000 , 0.000000 ,0.0, 0.300000 
5126,2021-08-02-14, 24.200001 , 97.000000 , 0.000000 ,0.0, 0.400000 
5127,2021-08-02-15, 24.100000 , 98.000000 , 0.000000 ,0.0, 0.200000 
5128,2021-08-02-16, 23.799999 , 98.000000 , 0.000000 ,0.0, 0.000000 
5129,2021-08-02-17, 23.700001 , 99.000000 , 0.000000 ,0.0, 0.400000 
5130,2021-08-02-18, 24.100000 , 98.000000 , 0.000000 ,0.0, 0.700000 
5131,2021-08-02-19, 23.900000 , 98.000000 , 0.000000 ,0.0, 0.600000 
5132,2021-08-02-20, 24.200001 , 97.000000 , 0.000000 ,0.0, 0.900000 
5133,2021-08-02-21, 25.100000 , 93.000000 , 0.000000 ,0.0, 0.500000 
5134,2021-08-02-22, 25.000000 , 94.000000 , 0.000000 ,0.0, 0.200000 
5135,2021-08-02-23, 26.100000 , 89.000000 , 0.000000 ,0.0, 1.200000 
5136,2021-08-03-00, 26.600000 , 85.000000 , 0.000000 ,0.0, 0.800000 
5137,2021-08-03-01, 26.900000 , 88.000000 , 0.000000 ,0.0, 0.800000 
5138,2021-08-03-02, 29.000000 , 78.000000 , 0.000000 ,0.0, 1.100000 
5139,2021-08-03-03, 30.100000 , 74.000000 , 0.000000 ,0.0, 1.700000 
5140,2021-08-03-04, 30.799999 , 69.000000 , 0.000000 ,0.0, 1.400000 
5141,2021-08-03-05, 31.700001 , 68.000000 , 0.000000 ,0.0, 0.800000 
5142,2021-08-03-06, 32.200001 , 60.000000 , 0.000000 ,0.0, 2.200000 
5143,2021-08-03-07, 30.700001 , 69.000000 , 0.000000 ,0.0, 2.000000 
5144,2021-08-03-08, 29.900000 , 76.000000 , 0.000000 ,0.0, 1.000000 
5145,2021-08-03-09, 28.100000 , 85.000000 , 0.000000 ,0.0, 0.600000 
5146,2021-08-03-10, 27.000000 , 90.000000 , 0.000000 ,0.0, 0.400000 
5147,2021-08-03-11, 26.200001 , 91.000000 , 0.000000 ,0.0, 0.500000 
5148,2021-08-03-12, 25.799999 , 94.000000 , 0.000000 ,0.0, 0.200000 
5149,2021-08-03-13, 25.500000 , 95.000000 , 0.000000 ,0.0, 0.200000 
5150,2021-08-03-14, 25.000000 , 96.000000 , 0.000000 ,0.0, 0.800000 
5151,2021-08-03-15, 25.200001 , 95.000000 , 0.000000 ,0.0, 0.300000 
5152,2021-08-03-16, 25.100000 , 97.000000 , 0.000000 ,0.0, 0.200000 
5153,2021-08-03-17, 25.200001 , 97.000000 , 0.000000 ,0.0, 0.100000 
5154,2021-08-03-18, 25.000000 , 97.000000 , 0.000000 ,0.0, 0.200000 
5155,2021-08-03-19, 24.799999 , 98.000000 , 0.000000 ,0.0, 0.200000 
5156,2021-08-03-20, 25.000000 , 98.000000 , 0.000000 ,0.0, 0.000000 
5157,2021-08-03-21, 25.400000 , 97.000000 , 0.000000 ,0.0, 0.300000 
5158,2021-08-03-22, 26.900000 , 92.000000 , 0.000000 ,0.0, 0.600000 
5159,2021-08-03-23, 28.600000 , 84.000000 , 0.000000 ,0.0, 0.900000 
5160,2021-08-04-00, 30.400000 , 74.000000 , 0.000000 ,0.0, 1.500000 
5161,2021-08-04-01, 30.799999 , 68.000000 , 0.000000 ,0.0, 2.000000 
5162,2021-08-04-02, 30.799999 , 65.000000 , 0.000000 ,0.0, 1.000000 
5163,2021-08-04-03, 32.200001 , 58.000000 , 0.000000 ,0.0, 2.100000 
5164,2021-08-04-04, 32.500000 , 60.000000 , 0.000000 ,0.0, 2.900000 
5165,2021-08-04-05, 33.099998 , 55.000000 , 0.000000 ,0.0, 3.200000 
5166,2021-08-04-06, 32.400002 , 53.000000 , 0.000000 ,0.0, 3.900000 
5167,2021-08-04-07, 32.099998 , 56.000000 , 0.000000 ,0.0, 2.300000 
5168,2021-08-04-08, 31.200001 , 60.000000 , 0.000000 ,0.0, 1.100000 
5169,2021-08-04-09, 28.799999 , 75.000000 , 0.000000 ,0.0, 1.000000 
5170,2021-08-04-10, 27.200001 , 82.000000 , 0.000000 ,0.0, 0.700000 
5171,2021-08-04-11, 26.000000 , 90.000000 , 0.000000 ,0.0, 0.100000 
5172,2021-08-04-12, 25.200001 , 92.000000 , 0.000000 ,0.0, 0.500000 
5173,2021-08-04-13, 24.600000 , 94.000000 , 0.000000 ,0.0, 0.400000 
5174,2021-08-04-14, 24.000000 , 95.000000 , 0.000000 ,0.0, 0.300000 
5175,2021-08-04-15, 23.799999 , 96.000000 , 0.000000 ,0.0, 0.100000 
5176,2021-08-04-16, 23.500000 , 97.000000 , 0.000000 ,0.0, 0.300000 
5177,2021-08-04-17, 23.799999 , 97.000000 , 0.000000 ,0.0, 0.500000 
5178,2021-08-04-18, 23.299999 , 97.000000 , 0.000000 ,0.0, 0.200000 
5179,2021-08-04-19, 23.000000 , 98.000000 , 0.000000 ,0.0, 0.400000 
5180,2021-08-04-20, 23.500000 , 98.000000 , 0.000000 ,0.0, 0.200000 
5181,2021-08-04-21, 24.100000 , 95.000000 , 0.000000 ,0.0, 0.200000 
5182,2021-08-04-22, 25.600000 , 91.000000 , 0.000000 ,0.0, 0.600000 
5183,2021-08-04-23, 26.700001 , 84.000000 , 0.000000 ,0.0, 0.300000 
5184,2021-08-05-00, 29.500000 , 72.000000 , 0.000000 ,0.0, 0.700000 
5185,2021-08-05-01, 30.500000 , 63.000000 , 0.000000 ,0.0, 2.200000 
5186,2021-08-05-02, 32.000000 , 63.000000 , 0.000000 ,0.0, 1.200000 
5187,2021-08-05-03, 32.799999 , 55.000000 , 0.000000 ,0.0, 3.200000 
5188,2021-08-05-04, 33.200001 , 55.000000 , 0.000000 ,0.0, 2.000000 
5189,2021-08-05-05, 33.099998 , 57.000000 , 0.000000 ,0.0, 1.300000 
5190,2021-08-05-06, 32.700001 , 58.000000 , 0.000000 ,0.0, 2.600000 
5191,2021-08-05-07, 33.000000 , 56.000000 , 0.000000 ,0.0, 2.000000 
5192,2021-08-05-08, 31.799999 , 63.000000 , 0.000000 ,0.0, 2.000000 
5193,2021-08-05-09, 29.500000 , 75.000000 , 0.000000 ,0.0, 1.000000 
5194,2021-08-05-10, 28.100000 , 81.000000 , 0.000000 ,0.0, 0.700000 
5195,2021-08-05-11, 26.700001 , 90.000000 , 0.000000 ,0.0, 0.500000 
5196,2021-08-05-12, 26.200001 , 92.000000 , 0.000000 ,0.0, 0.100000 
5197,2021-08-05-13, 25.799999 , 93.000000 , 0.000000 ,0.0, 0.500000 
5198,2021-08-05-14, 25.100000 , 94.000000 , 0.000000 ,0.0, 0.500000 
5199,2021-08-05-15, 24.900000 , 94.000000 , 0.000000 ,0.0, 0.100000 
5200,2021-08-05-16, 24.900000 , 96.000000 , 0.000000 ,0.0, 0.300000 
5201,2021-08-05-17, 24.700001 , 96.000000 , 0.000000 ,0.0, 0.400000 
5202,2021-08-05-18, 24.700001 , 97.000000 , 0.000000 ,0.0, 0.200000 
5203,2021-08-05-19, 24.400000 , 97.000000 , 0.000000 ,0.0, 0.600000 
5204,2021-08-05-20, 24.700001 , 97.000000 , 0.000000 ,0.0, 0.400000 
5205,2021-08-05-21, 25.400000 , 94.000000 , 0.000000 ,0.0, 0.700000 
5206,2021-08-05-22, 26.900000 , 89.000000 , 0.000000 ,0.0, 0.600000 
5207,2021-08-05-23, 28.600000 , 80.000000 , 0.000000 ,0.0, 0.800000 
5208,2021-08-06-00, 30.000000 , 72.000000 , 0.000000 ,0.0, 1.000000 
5209,2021-08-06-01, 30.700001 , 70.000000 , 0.000000 ,0.0, 1.400000 
5210,2021-08-06-02, 32.099998 , 65.000000 , 0.000000 ,0.0, 0.900000 
5211,2021-08-06-03, 31.900000 , 61.000000 , 0.000000 ,0.0, 1.800000 
5212,2021-08-06-04, 33.500000 , 55.000000 , 0.000000 ,0.0, 1.400000 
5213,2021-08-06-05, 33.799999 , 51.000000 , 0.000000 ,0.0, 1.800000 
5214,2021-08-06-06, 30.400000 , 60.000000 , 0.000000 ,0.0, 4.800000 
5215,2021-08-06-07, 29.400000 , 65.000000 , 0.000000 ,0.0, 1.600000 
5216,2021-08-06-08, 26.900000 , 81.000000 , 0.200000 ,1.0, 1.200000 
5217,2021-08-06-09, 25.600000 , 91.000000 , 0.000000 ,0.0, 0.700000 
5218,2021-08-06-10, 25.299999 , 89.000000 , 0.000000 ,0.0, 0.600000 
5219,2021-08-06-11, 24.400000 , 93.000000 , 0.000000 ,0.0, 0.900000 
5220,2021-08-06-12, 23.900000 , 95.000000 , 0.000000 ,0.0, 0.600000 
5221,2021-08-06-13, 23.900000 , 96.000000 , 0.000000 ,0.0, 2.000000 
5222,2021-08-06-14, 23.900000 , 96.000000 , 0.000000 ,0.0, 0.900000 
5223,2021-08-06-15, 23.799999 , 96.000000 , 0.000000 ,0.0, 0.400000 
5224,2021-08-06-16, 23.500000 , 97.000000 , 0.000000 ,0.0, 0.300000 
5225,2021-08-06-17, 22.900000 , 96.000000 , 0.000000 ,0.0, 0.400000 
5226,2021-08-06-18, 22.400000 , 96.000000 , 0.000000 ,0.0, 0.300000 
5227,2021-08-06-19, 22.799999 , 95.000000 , 0.000000 ,0.0, 0.600000 
5228,2021-08-06-20, 23.299999 , 94.000000 , 0.000000 ,0.0, 0.100000 
5229,2021-08-06-21, 23.799999 , 91.000000 , 0.000000 ,0.0, 0.600000 
5230,2021-08-06-22, 24.200001 , 89.000000 , 0.000000 ,0.0, 1.500000 
5231,2021-08-06-23, 26.200001 , 79.000000 , 0.000000 ,0.0, 0.900000 
5232,2021-08-07-00, 27.299999 , 77.000000 , 0.000000 ,0.0, 1.200000 
5233,2021-08-07-01, 28.900000 , 73.000000 , 0.000000 ,0.0, 1.700000 
5234,2021-08-07-02, 30.000000 , 61.000000 , 0.000000 ,0.0, 1.500000 
5235,2021-08-07-03, 31.700001 , 46.000000 , 0.000000 ,0.0, 1.600000 
5236,2021-08-07-04, 32.299999 , 48.000000 , 0.000000 ,0.0, 0.500000 
5237,2021-08-07-05, 31.500000 , 52.000000 , 0.000000 ,0.0, 1.500000 
5238,2021-08-07-06, 32.000000 , 50.000000 , 0.000000 ,0.0, 1.500000 
5239,2021-08-07-07, 31.700001 , 54.000000 , 0.000000 ,0.0, 1.200000 
5240,2021-08-07-08, 31.000000 , 61.000000 , 0.000000 ,0.0, 1.600000 
5241,2021-08-07-09, 28.500000 , 74.000000 , 0.000000 ,0.0, 1.500000 
5242,2021-08-07-10, 27.200001 , 81.000000 , 0.000000 ,0.0, 0.900000 
5243,2021-08-07-11, 25.799999 , 87.000000 , 0.000000 ,0.0, 0.400000 
5244,2021-08-07-12, 25.299999 , 87.000000 , 0.000000 ,0.0, 0.400000 
5245,2021-08-07-13, 24.799999 , 92.000000 , 0.000000 ,0.0, 0.500000 
5246,2021-08-07-14, 23.900000 , 94.000000 , 0.000000 ,0.0, 0.300000 
5247,2021-08-07-15, 23.500000 , 94.000000 , 0.000000 ,0.0, 0.200000 
5248,2021-08-07-16, 23.299999 , 95.000000 , 0.000000 ,0.0, 0.500000 
5249,2021-08-07-17, 22.700001 , 97.000000 , 0.000000 ,0.0, 0.500000 
5250,2021-08-07-18, 22.500000 , 97.000000 , 0.000000 ,0.0, 0.300000 
5251,2021-08-07-19, 22.400000 , 97.000000 , 0.000000 ,0.0, 0.300000 
5252,2021-08-07-20, 22.400000 , 97.000000 , 0.000000 ,0.0, 0.100000 
5253,2021-08-07-21, 23.700001 , 95.000000 , 0.000000 ,0.0, 0.100000 
5254,2021-08-07-22, 25.000000 , 89.000000 , 0.000000 ,0.0, 0.500000 
5255,2021-08-07-23, 27.500000 , 79.000000 , 0.000000 ,0.0, 1.200000 
5256,2021-08-08-00, 28.100000 , 78.000000 , 0.000000 ,0.0, 1.600000 
5257,2021-08-08-01, 29.200001 , 72.000000 , 0.000000 ,0.0, 1.400000 
5258,2021-08-08-02, 31.299999 , 60.000000 , 0.000000 ,0.0, 2.900000 
5259,2021-08-08-03, 32.200001 , 56.000000 , 0.000000 ,0.0, 2.200000 
5260,2021-08-08-04, 31.400000 , 56.000000 , 0.000000 ,0.0, 3.100000 
5261,2021-08-08-05, 30.000000 , 64.000000 , 0.000000 ,0.0, 2.100000 
5262,2021-08-08-06, 29.100000 , 62.000000 , 0.000000 ,0.0, 2.300000 
5263,2021-08-08-07, 28.700001 , 65.000000 , 0.000000 ,0.0, 1.900000 
5264,2021-08-08-08, 28.000000 , 62.000000 , 0.000000 ,0.0, 2.300000 
5265,2021-08-08-09, 26.600000 , 70.000000 , 0.000000 ,0.0, 0.800000 
5266,2021-08-08-10, 25.500000 , 76.000000 , 0.000000 ,0.0, 0.900000 
5267,2021-08-08-11, 25.500000 , 71.000000 , 0.000000 ,0.0, 0.600000 
5268,2021-08-08-12, 26.500000 , 60.000000 , 0.000000 ,0.0, 3.200000 
5269,2021-08-08-13, 26.600000 , 61.000000 , 0.000000 ,0.0, 2.700000 
5270,2021-08-08-14, 26.200001 , 66.000000 , 0.000000 ,0.0, 2.400000 
5271,2021-08-08-15, 26.100000 , 68.000000 , 0.000000 ,0.0, 2.400000 
5272,2021-08-08-16, 25.799999 , 69.000000 , 0.000000 ,0.0, 1.400000 
5273,2021-08-08-17, 25.400000 , 71.000000 , 0.000000 ,0.0, 1.400000 
5274,2021-08-08-18, 24.500000 , 77.000000 , 0.000000 ,0.0, 4.200000 
5275,2021-08-08-19, 24.200001 , 81.000000 , 0.000000 ,0.0, 3.100000 
5276,2021-08-08-20, 24.299999 , 81.000000 , 0.000000 ,0.0, 3.100000 
5277,2021-08-08-21, 24.799999 , 79.000000 , 0.000000 ,0.0, 1.000000 
5278,2021-08-08-22, 26.500000 , 70.000000 , 0.000000 ,0.0, 2.100000 
5279,2021-08-08-23, 28.000000 , 62.000000 , 0.000000 ,0.0, 3.900000 
5280,2021-08-09-00, 29.000000 , 58.000000 , 0.000000 ,0.0, 3.500000 
5281,2021-08-09-01, 29.799999 , 53.000000 , 0.000000 ,0.0, 4.100000 
5282,2021-08-09-02, 30.900000 , 50.000000 , 0.000000 ,0.0, 3.100000 
5283,2021-08-09-03, 31.100000 , 50.000000 , 0.000000 ,0.0, 2.500000 
5284,2021-08-09-04, 30.700001 , 54.000000 , 0.000000 ,0.0, 3.700000 
5285,2021-08-09-05, 31.500000 , 49.000000 , 0.000000 ,0.0, 3.600000 
5286,2021-08-09-06, 29.100000 , 59.000000 , 0.000000 ,0.0, 2.600000 
5287,2021-08-09-07, 29.000000 , 58.000000 , 0.000000 ,0.0, 2.900000 
5288,2021-08-09-08, 28.000000 , 62.000000 , 0.000000 ,0.0, 3.000000 
5289,2021-08-09-09, 26.299999 , 67.000000 , 0.000000 ,0.0, 1.800000 
5290,2021-08-09-10, 25.700001 , 68.000000 , 0.000000 ,0.0, 2.100000 
5291,2021-08-09-11, 25.299999 , 67.000000 , 0.000000 ,0.0, 1.900000 
5292,2021-08-09-12, 24.900000 , 70.000000 , 0.000000 ,0.0, 1.100000 
5293,2021-08-09-13, 22.700001 , 82.000000 , 0.000000 ,0.0, 0.500000 
5294,2021-08-09-14, 22.299999 , 83.000000 , 0.000000 ,0.0, 0.900000 
5295,2021-08-09-15, 22.000000 , 88.000000 , 0.000000 ,0.0, 0.600000 
5296,2021-08-09-16, 21.200001 , 91.000000 , 0.000000 ,0.0, 0.400000 
5297,2021-08-09-17, 20.299999 , 92.000000 , 0.000000 ,0.0, 0.600000 
5298,2021-08-09-18, 20.299999 , 92.000000 , 0.000000 ,0.0, 1.200000 
5299,2021-08-09-19, 19.900000 , 94.000000 , 0.000000 ,0.0, 0.500000 
5300,2021-08-09-20, 20.100000 , 93.000000 , 0.000000 ,0.0, 0.200000 
5301,2021-08-09-21, 21.600000 , 90.000000 , 0.000000 ,0.0, 0.900000 
5302,2021-08-09-22, 23.000000 , 83.000000 , 0.000000 ,0.0, 0.200000 
5303,2021-08-09-23, 24.400000 , 77.000000 , 0.000000 ,0.0, 0.600000 
5304,2021-08-10-00, 26.799999 , 68.000000 , 0.000000 ,0.0, 0.800000 
5305,2021-08-10-01, 28.500000 , 61.000000 , 0.000000 ,0.0, 1.600000 
5306,2021-08-10-02, 29.100000 , 59.000000 , 0.000000 ,0.0, 1.300000 
5307,2021-08-10-03, 29.500000 , 62.000000 , 0.000000 ,0.0, 2.000000 
5308,2021-08-10-04, -50.000000 , -1.000000 , -1.000000 ,-1.0, -1.000000 
5309,2021-08-10-05, 27.200001 , 64.000000 , 0.000000 ,0.0, 2.400000 
5310,2021-08-10-06, 23.799999 , 79.000000 , 0.000000 ,0.0, 6.000000 
5311,2021-08-10-07, 22.700001 , 88.000000 , 0.400000 ,0.0, 2.100000 
5312,2021-08-10-08, 22.100000 , 92.000000 , 0.300000 ,1.0, 1.000000 
5313,2021-08-10-09, 21.799999 , 95.000000 , 1.500000 ,0.0, 0.800000 
5314,2021-08-10-10, 21.200001 , 97.000000 , 0.000000 ,0.0, 0.700000 
5315,2021-08-10-11, 20.799999 , 97.000000 , 0.000000 ,0.0, 0.500000 
5316,2021-08-10-12, 20.600000 , 97.000000 , 0.000000 ,0.0, 0.200000 
5317,2021-08-10-13, 20.500000 , 98.000000 , 0.000000 ,0.0, 0.400000 
5318,2021-08-10-14, 20.299999 , 98.000000 , 0.000000 ,0.0, 0.500000 
5319,2021-08-10-15, 20.200001 , 98.000000 , 0.000000 ,0.0, 0.200000 
5320,2021-08-10-16, 20.700001 , 97.000000 , 0.000000 ,0.0, 0.000000 
5321,2021-08-10-17, 20.900000 , 97.000000 , 0.000000 ,0.0, 0.600000 
5322,2021-08-10-18, 21.000000 , 96.000000 , 0.000000 ,0.0, 0.600000 
5323,2021-08-10-19, 20.900000 , 96.000000 , 0.000000 ,0.0, 0.700000 
5324,2021-08-10-20, 21.000000 , 97.000000 , 0.000000 ,0.0, 1.000000 
5325,2021-08-10-21, 21.400000 , 95.000000 , 0.000000 ,1.0, 0.600000 
5326,2021-08-10-22, 21.600000 , 96.000000 , 0.100000 ,0.0, 0.900000 
5327,2021-08-10-23, 22.100000 , 95.000000 , 0.000000 ,0.0, 0.900000 
5328,2021-08-11-00, 23.700001 , 90.000000 , 0.000000 ,0.0, 1.300000 
5329,2021-08-11-01, 24.799999 , 86.000000 , 0.000000 ,0.0, 1.300000 
5330,2021-08-11-02, 27.100000 , 78.000000 , 0.000000 ,0.0, 0.800000 
5331,2021-08-11-03, 28.200001 , 67.000000 , 0.000000 ,0.0, 1.300000 
5332,2021-08-11-04, 29.200001 , 62.000000 , 0.000000 ,0.0, 1.800000 
5333,2021-08-11-05, 29.900000 , 60.000000 , 0.000000 ,0.0, 1.100000 
5334,2021-08-11-06, 30.799999 , 47.000000 , 0.000000 ,0.0, 1.400000 
5335,2021-08-11-07, 31.000000 , 45.000000 , 0.000000 ,0.0, 1.100000 
5336,2021-08-11-08, 28.100000 , 68.000000 , 0.000000 ,0.0, 1.700000 
5337,2021-08-11-09, 26.100000 , 75.000000 , 0.000000 ,0.0, 0.800000 
5338,2021-08-11-10, 24.799999 , 80.000000 , 0.000000 ,0.0, 0.500000 
5339,2021-08-11-11, 23.200001 , 89.000000 , 0.000000 ,0.0, 1.000000 
5340,2021-08-11-12, 22.500000 , 91.000000 , 0.000000 ,0.0, 0.600000 
5341,2021-08-11-13, 22.000000 , 93.000000 , 0.000000 ,0.0, 0.300000 
5342,2021-08-11-14, 21.799999 , 94.000000 , 0.000000 ,0.0, 0.400000 
5343,2021-08-11-15, 21.299999 , 96.000000 , 0.000000 ,0.0, 0.600000 
5344,2021-08-11-16, 21.100000 , 97.000000 , 0.000000 ,0.0, 0.200000 
5345,2021-08-11-17, 20.700001 , 97.000000 , 0.000000 ,0.0, 0.200000 
5346,2021-08-11-18, 20.700001 , 97.000000 , 0.000000 ,0.0, 0.100000 
5347,2021-08-11-19, 20.500000 , 98.000000 , 0.000000 ,0.0, 0.100000 
5348,2021-08-11-20, 20.700001 , 98.000000 , 0.000000 ,0.0, 0.500000 
5349,2021-08-11-21, 21.799999 , 97.000000 , 0.000000 ,0.0, 0.200000 
5350,2021-08-11-22, 23.799999 , 87.000000 , 0.000000 ,0.0, 0.800000 
5351,2021-08-11-23, 25.600000 , 79.000000 , 0.000000 ,0.0, 1.500000 
5352,2021-08-12-00, 26.500000 , 77.000000 , 0.000000 ,0.0, 1.400000 
5353,2021-08-12-01, 27.799999 , 75.000000 , 0.000000 ,0.0, 0.600000 
5354,2021-08-12-02, 29.700001 , 63.000000 , 0.000000 ,0.0, 1.800000 
5355,2021-08-12-03, 29.900000 , 60.000000 , 0.000000 ,0.0, 1.100000 
5356,2021-08-12-04, 30.000000 , 59.000000 , 0.000000 ,0.0, 1.200000 
5357,2021-08-12-05, 30.600000 , 57.000000 , 0.000000 ,0.0, 1.100000 
5358,2021-08-12-06, 30.100000 , 56.000000 , 0.000000 ,0.0, 1.400000 
5359,2021-08-12-07, 29.799999 , 57.000000 , 0.000000 ,0.0, 1.400000 
5360,2021-08-12-08, 27.900000 , 76.000000 , 0.000000 ,0.0, 1.300000 
5361,2021-08-12-09, 26.700001 , 80.000000 , 0.000000 ,0.0, 0.400000 
